;Scopy version,f4beeb1
;Exported on,vendredi octobre 11/10/2024
;Device,M2K
;Nr of samples,114688
;Sample rate,10000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
100737,9.2545,0.0579617
100738,9.2546,0.0579617
100739,9.2547,0.0579617
100740,9.2548,0.0579617
100741,9.2549,0.0579617
100742,9.255,0.0579617
100743,9.2551,0.0579617
100744,9.2552,0.0579617
100745,9.2553,0.0579617
100746,9.2554,0.0579617
100747,9.2555,0.0579617
100748,9.2556,0.0579617
100749,9.2557,0.0579617
100750,9.2558,0.0579617
100751,9.2559,0.0579617
100752,9.256,0.0579617
100753,9.2561,0.0579617
100754,9.2562,0.0579617
100755,9.2563,0.0579617
100756,9.2564,0.0579617
100757,9.2565,0.0579617
100758,9.2566,0.0579617
100759,9.2567,0.0579617
100760,9.2568,0.0579617
100761,9.2569,0.0579617
100762,9.257,0.0579617
100763,9.2571,0.0579617
100764,9.2572,0.0579617
100765,9.2573,0.0579617
100766,9.2574,0.0579617
100767,9.2575,0.0579617
100768,9.2576,0.0579617
100769,9.2577,0.0579617
100770,9.2578,0.0579617
100771,9.2579,0.0579617
100772,9.258,0.0579617
100773,9.2581,0.0579617
100774,9.2582,0.0579617
100775,9.2583,0.0579617
100776,9.2584,0.0579617
100777,9.2585,0.0579617
100778,9.2586,0.0579617
100779,9.2587,0.0579617
100780,9.2588,0.0579617
100781,9.2589,0.0579617
100782,9.259,0.0579617
100783,9.2591,0.0579617
100784,9.2592,0.0579617
100785,9.2593,0.0579617
100786,9.2594,0.0579617
100787,9.2595,0.0579617
100788,9.2596,0.0579617
100789,9.2597,0.0579617
100790,9.2598,0.0579617
100791,9.2599,0.0579617
100792,9.26,0.0579617
100793,9.2601,0.0579617
100794,9.2602,0.0579617
100795,9.2603,0.0579617
100796,9.2604,0.0579617
100797,9.2605,0.0579617
100798,9.2606,0.0579617
100799,9.2607,0.0579617
100800,9.2608,0.0579617
100801,9.2609,0.0579617
100802,9.261,0.0579617
100803,9.2611,0.0579617
100804,9.2612,0.0579617
100805,9.2613,0.0579617
100806,9.2614,0.0579617
100807,9.2615,0.0579617
100808,9.2616,0.0579617
100809,9.2617,0.0579617
100810,9.2618,0.0579617
100811,9.2619,0.0579617
100812,9.262,0.0579617
100813,9.2621,0.0579617
100814,9.2622,0.0579617
100815,9.2623,0.0579617
100816,9.2624,0.0579617
100817,9.2625,0.0579617
100818,9.2626,0.0579617
100819,9.2627,0.0579617
100820,9.2628,0.0579617
100821,9.2629,0.0579617
100822,9.263,0.0579617
100823,9.2631,0.0579617
100824,9.2632,0.0579617
100825,9.2633,0.0579617
100826,9.2634,0.0579617
100827,9.2635,0.0579617
100828,9.2636,0.0579617
100829,9.2637,0.0579617
100830,9.2638,0.0579617
100831,9.2639,0.0579617
100832,9.264,0.0579617
100833,9.2641,0.0579617
100834,9.2642,0.0579617
100835,9.2643,0.0579617
100836,9.2644,0.0579617
100837,9.2645,0.0579617
100838,9.2646,0.0579617
100839,9.2647,0.0579617
100840,9.2648,0.0579617
100841,9.2649,0.0579617
100842,9.265,0.0579617
100843,9.2651,0.0579617
100844,9.2652,0.0579617
100845,9.2653,0.0579617
100846,9.2654,0.0579617
100847,9.2655,0.0579617
100848,9.2656,0.0579617
100849,9.2657,0.0579617
100850,9.2658,0.0579617
100851,9.2659,0.0579617
100852,9.266,0.0579617
100853,9.2661,0.0579617
100854,9.2662,0.0579617
100855,9.2663,0.0579617
100856,9.2664,0.0579617
100857,9.2665,0.0579617
100858,9.2666,0.0579617
100859,9.2667,0.0579617
100860,9.2668,0.0579617
100861,9.2669,0.0579617
100862,9.267,0.0579617
100863,9.2671,0.0579617
100864,9.2672,0.0579617
100865,9.2673,0.0579617
100866,9.2674,0.0579617
100867,9.2675,0.0579617
100868,9.2676,0.0579617
100869,9.2677,0.0579617
100870,9.2678,0.0579617
100871,9.2679,0.0579617
100872,9.268,0.0579617
100873,9.2681,0.0579617
100874,9.2682,0.0579617
100875,9.2683,0.0579617
100876,9.2684,0.0579617
100877,9.2685,0.0579617
100878,9.2686,0.0579617
100879,9.2687,0.0579617
100880,9.2688,0.0579617
100881,9.2689,0.0579617
100882,9.269,0.0579617
100883,9.2691,0.0579617
100884,9.2692,0.0579617
100885,9.2693,0.0579617
100886,9.2694,0.0579617
100887,9.2695,0.0579617
100888,9.2696,0.0579617
100889,9.2697,0.0579617
100890,9.2698,0.0579617
100891,9.2699,0.0579617
100892,9.27,0.0579617
100893,9.2701,0.0579617
100894,9.2702,0.0579617
100895,9.2703,0.0579617
100896,9.2704,0.0579617
100897,9.2705,0.0579617
100898,9.2706,0.0579617
100899,9.2707,0.0579617
100900,9.2708,0.0579617
100901,9.2709,0.0579617
100902,9.271,0.0579617
100903,9.2711,0.0579617
100904,9.2712,0.0579617
100905,9.2713,0.0579617
100906,9.2714,0.0579617
100907,9.2715,0.0579617
100908,9.2716,0.0579617
100909,9.2717,0.0579617
100910,9.2718,0.0579617
100911,9.2719,0.0579617
100912,9.272,0.0579617
100913,9.2721,0.0579617
100914,9.2722,0.0579617
100915,9.2723,0.0579617
100916,9.2724,0.0579617
100917,9.2725,0.0579617
100918,9.2726,0.0579617
100919,9.2727,0.0579617
100920,9.2728,0.0579617
100921,9.2729,0.0579617
100922,9.273,0.0579617
100923,9.2731,0.0579617
100924,9.2732,0.0579617
100925,9.2733,0.0579617
100926,9.2734,0.0579617
100927,9.2735,0.0579617
100928,9.2736,0.0579617
100929,9.2737,0.0579617
100930,9.2738,0.0579617
100931,9.2739,0.0579617
100932,9.274,0.0579617
100933,9.2741,0.0579617
100934,9.2742,0.0579617
100935,9.2743,0.0579617
100936,9.2744,0.0579617
100937,9.2745,0.0579617
100938,9.2746,0.0579617
100939,9.2747,0.0579617
100940,9.2748,0.0579617
100941,9.2749,0.0579617
100942,9.275,0.0579617
100943,9.2751,0.0579617
100944,9.2752,0.0579617
100945,9.2753,0.0579617
100946,9.2754,0.0579617
100947,9.2755,0.0579617
100948,9.2756,0.0579617
100949,9.2757,0.0579617
100950,9.2758,0.0579617
100951,9.2759,0.0579617
100952,9.276,0.0579617
100953,9.2761,0.0579617
100954,9.2762,0.0579617
100955,9.2763,0.0579617
100956,9.2764,0.0579617
100957,9.2765,0.0579617
100958,9.2766,0.0579617
100959,9.2767,0.0579617
100960,9.2768,0.0579617
100961,9.2769,0.0579617
100962,9.277,0.0579617
100963,9.2771,0.0579617
100964,9.2772,0.0579617
100965,9.2773,0.0579617
100966,9.2774,0.0579617
100967,9.2775,0.0579617
100968,9.2776,0.0579617
100969,9.2777,0.0579617
100970,9.2778,0.0579617
100971,9.2779,0.0579617
100972,9.278,0.0579617
100973,9.2781,0.0579617
100974,9.2782,0.0579617
100975,9.2783,0.0579617
100976,9.2784,0.0579617
100977,9.2785,0.0579617
100978,9.2786,0.0579617
100979,9.2787,0.0579617
100980,9.2788,0.0579617
100981,9.2789,0.0579617
100982,9.279,0.0579617
100983,9.2791,0.0579617
100984,9.2792,0.0579617
100985,9.2793,0.0579617
100986,9.2794,0.0579617
100987,9.2795,0.0579617
100988,9.2796,0.0579617
100989,9.2797,0.0579617
100990,9.2798,0.0579617
100991,9.2799,0.0579617
100992,9.28,0.0579617
100993,9.2801,0.0579617
100994,9.2802,0.0579617
100995,9.2803,0.0579617
100996,9.2804,0.0579617
100997,9.2805,0.0579617
100998,9.2806,0.0579617
100999,9.2807,0.0579617
101000,9.2808,0.0579617
101001,9.2809,0.0579617
101002,9.281,0.0579617
101003,9.2811,0.0579617
101004,9.2812,0.0579617
101005,9.2813,0.0579617
101006,9.2814,0.0579617
101007,9.2815,0.0579617
101008,9.2816,0.0579617
101009,9.2817,0.0579617
101010,9.2818,0.0579617
101011,9.2819,0.0579617
101012,9.282,0.0579617
101013,9.2821,0.0579617
101014,9.2822,0.0579617
101015,9.2823,0.0579617
101016,9.2824,0.0579617
101017,9.2825,0.0579617
101018,9.2826,0.0579617
101019,9.2827,0.0579617
101020,9.2828,0.0579617
101021,9.2829,0.0579617
101022,9.283,0.0579617
101023,9.2831,0.0579617
101024,9.2832,0.0579617
101025,9.2833,0.0579617
101026,9.2834,0.0579617
101027,9.2835,0.0579617
101028,9.2836,0.0579617
101029,9.2837,0.0579617
101030,9.2838,0.0579617
101031,9.2839,0.0579617
101032,9.284,0.0579617
101033,9.2841,0.0579617
101034,9.2842,0.0579617
101035,9.2843,0.0579617
101036,9.2844,0.0579617
101037,9.2845,0.0579617
101038,9.2846,0.0579617
101039,9.2847,0.0579617
101040,9.2848,0.0579617
101041,9.2849,0.0579617
101042,9.285,0.0579617
101043,9.2851,0.0579617
101044,9.2852,0.0579617
101045,9.2853,0.0579617
101046,9.2854,0.0579617
101047,9.2855,0.0579617
101048,9.2856,0.0579617
101049,9.2857,0.0579617
101050,9.2858,0.0579617
101051,9.2859,0.0579617
101052,9.286,0.0579617
101053,9.2861,0.0579617
101054,9.2862,0.0579617
101055,9.2863,0.0579617
101056,9.2864,0.0579617
101057,9.2865,0.0579617
101058,9.2866,0.0579617
101059,9.2867,0.0579617
101060,9.2868,0.0579617
101061,9.2869,0.0579617
101062,9.287,0.0579617
101063,9.2871,0.0579617
101064,9.2872,0.0579617
101065,9.2873,0.0579617
101066,9.2874,0.0579617
101067,9.2875,0.0579617
101068,9.2876,0.0579617
101069,9.2877,0.0579617
101070,9.2878,0.0579617
101071,9.2879,0.0579617
101072,9.288,0.0579617
101073,9.2881,0.0579617
101074,9.2882,0.0579617
101075,9.2883,0.0579617
101076,9.2884,0.0579617
101077,9.2885,0.0579617
101078,9.2886,0.0579617
101079,9.2887,0.0579617
101080,9.2888,0.0579617
101081,9.2889,0.0579617
101082,9.289,0.0579617
101083,9.2891,0.0579617
101084,9.2892,0.0579617
101085,9.2893,0.0579617
101086,9.2894,0.0579617
101087,9.2895,0.0579617
101088,9.2896,0.0579617
101089,9.2897,0.0579617
101090,9.2898,0.0579617
101091,9.2899,0.0579617
101092,9.29,0.0579617
101093,9.2901,0.0579617
101094,9.2902,0.0579617
101095,9.2903,0.0579617
101096,9.2904,0.0579617
101097,9.2905,0.0579617
101098,9.2906,0.0579617
101099,9.2907,0.0579617
101100,9.2908,0.0579617
101101,9.2909,0.0579617
101102,9.291,0.0579617
101103,9.2911,0.0579617
101104,9.2912,0.0579617
101105,9.2913,0.0579617
101106,9.2914,0.0579617
101107,9.2915,0.0579617
101108,9.2916,0.0579617
101109,9.2917,0.0579617
101110,9.2918,0.0579617
101111,9.2919,0.0579617
101112,9.292,0.0579617
101113,9.2921,0.0579617
101114,9.2922,0.0579617
101115,9.2923,0.0579617
101116,9.2924,0.0579617
101117,9.2925,0.0579617
101118,9.2926,0.0579617
101119,9.2927,0.0579617
101120,9.2928,0.0579617
101121,9.2929,0.0579617
101122,9.293,0.0579617
101123,9.2931,0.0579617
101124,9.2932,0.0579617
101125,9.2933,0.0579617
101126,9.2934,0.0579617
101127,9.2935,0.0579617
101128,9.2936,0.0579617
101129,9.2937,0.0579617
101130,9.2938,0.0579617
101131,9.2939,0.0579617
101132,9.294,0.0579617
101133,9.2941,0.0579617
101134,9.2942,0.0579617
101135,9.2943,0.0579617
101136,9.2944,0.0579617
101137,9.2945,0.0579617
101138,9.2946,0.0579617
101139,9.2947,0.0579617
101140,9.2948,0.0579617
101141,9.2949,0.0579617
101142,9.295,0.0579617
101143,9.2951,0.0579617
101144,9.2952,0.0579617
101145,9.2953,0.0579617
101146,9.2954,0.0579617
101147,9.2955,0.0579617
101148,9.2956,0.0579617
101149,9.2957,0.0579617
101150,9.2958,0.0579617
101151,9.2959,0.0579617
101152,9.296,0.0579617
101153,9.2961,0.0579617
101154,9.2962,0.0579617
101155,9.2963,0.0579617
101156,9.2964,0.0579617
101157,9.2965,0.0579617
101158,9.2966,0.0579617
101159,9.2967,0.0579617
101160,9.2968,0.0579617
101161,9.2969,0.0579617
101162,9.297,0.0579617
101163,9.2971,0.0579617
101164,9.2972,0.0579617
101165,9.2973,0.0579617
101166,9.2974,0.0579617
101167,9.2975,0.0579617
101168,9.2976,0.0579617
101169,9.2977,0.0579617
101170,9.2978,0.0579617
101171,9.2979,0.0579617
101172,9.298,0.0579617
101173,9.2981,0.0579617
101174,9.2982,0.0579617
101175,9.2983,0.0579617
101176,9.2984,0.0579617
101177,9.2985,0.0579617
101178,9.2986,0.0579617
101179,9.2987,0.0579617
101180,9.2988,0.0579617
101181,9.2989,0.0579617
101182,9.299,0.0579617
101183,9.2991,0.0579617
101184,9.2992,0.0579617
101185,9.2993,0.0579617
101186,9.2994,0.0579617
101187,9.2995,0.0579617
101188,9.2996,0.0579617
101189,9.2997,0.0579617
101190,9.2998,0.0579617
101191,9.2999,0.0579617
101192,9.3,0.0579617
101193,9.3001,0.0579617
101194,9.3002,0.0579617
101195,9.3003,0.0579617
101196,9.3004,0.0579617
101197,9.3005,0.0579617
101198,9.3006,0.0579617
101199,9.3007,0.0579617
101200,9.3008,0.0579617
101201,9.3009,0.0579617
101202,9.301,0.0579617
101203,9.3011,0.0579617
101204,9.3012,0.0579617
101205,9.3013,0.0579617
101206,9.3014,0.0579617
101207,9.3015,0.0579617
101208,9.3016,0.0579617
101209,9.3017,0.0579617
101210,9.3018,0.0579617
101211,9.3019,0.0579617
101212,9.302,0.0579617
101213,9.3021,0.0579617
101214,9.3022,0.0579617
101215,9.3023,0.0579617
101216,9.3024,0.0579617
101217,9.3025,0.0579617
101218,9.3026,0.0579617
101219,9.3027,0.0579617
101220,9.3028,0.0579617
101221,9.3029,0.0579617
101222,9.303,0.0579617
101223,9.3031,0.0579617
101224,9.3032,0.0579617
101225,9.3033,0.0579617
101226,9.3034,0.0579617
101227,9.3035,0.0579617
101228,9.3036,0.0579617
101229,9.3037,0.0579617
101230,9.3038,0.0579617
101231,9.3039,0.0579617
101232,9.304,0.0579617
101233,9.3041,0.0579617
101234,9.3042,0.0579617
101235,9.3043,0.0579617
101236,9.3044,0.0579617
101237,9.3045,0.0579617
101238,9.3046,0.0579617
101239,9.3047,0.0579617
101240,9.3048,0.0579617
101241,9.3049,0.0579617
101242,9.305,0.0579617
101243,9.3051,0.0579617
101244,9.3052,0.0579617
101245,9.3053,0.0579617
101246,9.3054,0.0579617
101247,9.3055,0.0579617
101248,9.3056,0.0579617
101249,9.3057,0.0579617
101250,9.3058,0.0579617
101251,9.3059,0.0579617
101252,9.306,0.0579617
101253,9.3061,0.0579617
101254,9.3062,0.0579617
101255,9.3063,0.0579617
101256,9.3064,0.0579617
101257,9.3065,0.0579617
101258,9.3066,0.0579617
101259,9.3067,0.0579617
101260,9.3068,0.0579617
101261,9.3069,0.0579617
101262,9.307,0.0579617
101263,9.3071,0.0579617
101264,9.3072,0.0579617
101265,9.3073,0.0579617
101266,9.3074,0.0579617
101267,9.3075,0.0579617
101268,9.3076,0.0579617
101269,9.3077,0.0579617
101270,9.3078,0.0579617
101271,9.3079,0.0579617
101272,9.308,0.0579617
101273,9.3081,0.0579617
101274,9.3082,0.0579617
101275,9.3083,0.0579617
101276,9.3084,0.0579617
101277,9.3085,0.0579617
101278,9.3086,0.0579617
101279,9.3087,0.0579617
101280,9.3088,0.0579617
101281,9.3089,0.0579617
101282,9.309,0.0579617
101283,9.3091,0.0579617
101284,9.3092,0.0579617
101285,9.3093,0.0579617
101286,9.3094,0.0579617
101287,9.3095,0.0579617
101288,9.3096,0.0579617
101289,9.3097,0.0579617
101290,9.3098,0.0579617
101291,9.3099,0.0579617
101292,9.31,0.0579617
101293,9.3101,0.0579617
101294,9.3102,0.0579617
101295,9.3103,0.0579617
101296,9.3104,0.0579617
101297,9.3105,0.0579617
101298,9.3106,0.0579617
101299,9.3107,0.0579617
101300,9.3108,0.0579617
101301,9.3109,0.0579617
101302,9.311,0.0579617
101303,9.3111,0.0579617
101304,9.3112,0.0579617
101305,9.3113,0.0579617
101306,9.3114,0.0579617
101307,9.3115,0.0579617
101308,9.3116,0.0579617
101309,9.3117,0.0579617
101310,9.3118,0.0579617
101311,9.3119,0.0579617
101312,9.312,0.0579617
101313,9.3121,0.0579617
101314,9.3122,0.0579617
101315,9.3123,0.0579617
101316,9.3124,0.0579617
101317,9.3125,0.0579617
101318,9.3126,0.0579617
101319,9.3127,0.0579617
101320,9.3128,0.0579617
101321,9.3129,0.0579617
101322,9.313,0.0579617
101323,9.3131,0.0579617
101324,9.3132,0.0579617
101325,9.3133,0.0579617
101326,9.3134,0.0579617
101327,9.3135,0.0579617
101328,9.3136,0.0579617
101329,9.3137,0.0579617
101330,9.3138,0.0579617
101331,9.3139,0.0579617
101332,9.314,0.0579617
101333,9.3141,0.0579617
101334,9.3142,0.0579617
101335,9.3143,0.0579617
101336,9.3144,0.0579617
101337,9.3145,0.0579617
101338,9.3146,0.0579617
101339,9.3147,0.0579617
101340,9.3148,0.0579617
101341,9.3149,0.0579617
101342,9.315,0.0579617
101343,9.3151,0.0579617
101344,9.3152,0.0579617
101345,9.3153,0.0579617
101346,9.3154,0.0579617
101347,9.3155,0.0579617
101348,9.3156,0.0579617
101349,9.3157,0.0579617
101350,9.3158,0.0579617
101351,9.3159,0.0579617
101352,9.316,0.0579617
101353,9.3161,0.0579617
101354,9.3162,0.0579617
101355,9.3163,0.0579617
101356,9.3164,0.0579617
101357,9.3165,0.0579617
101358,9.3166,0.0579617
101359,9.3167,0.0579617
101360,9.3168,0.0579617
101361,9.3169,0.0579617
101362,9.317,0.0579617
101363,9.3171,0.0579617
101364,9.3172,0.0579617
101365,9.3173,0.0579617
101366,9.3174,0.0579617
101367,9.3175,0.0579617
101368,9.3176,0.0579617
101369,9.3177,0.0579617
101370,9.3178,0.0579617
101371,9.3179,0.0579617
101372,9.318,0.0579617
101373,9.3181,0.0579617
101374,9.3182,0.0579617
101375,9.3183,0.0579617
101376,9.3184,0.0579617
101377,9.3185,0.0579617
101378,9.3186,0.0579617
101379,9.3187,0.0579617
101380,9.3188,0.0579617
101381,9.3189,0.0579617
101382,9.319,0.0579617
101383,9.3191,0.0579617
101384,9.3192,0.0579617
101385,9.3193,0.0579617
101386,9.3194,0.0579617
101387,9.3195,0.0579617
101388,9.3196,0.0579617
101389,9.3197,0.0579617
101390,9.3198,0.0579617
101391,9.3199,0.0579617
101392,9.32,0.0579617
101393,9.3201,0.0579617
101394,9.3202,0.0579617
101395,9.3203,0.0579617
101396,9.3204,0.0579617
101397,9.3205,0.0579617
101398,9.3206,0.0579617
101399,9.3207,0.0579617
101400,9.3208,0.0579617
101401,9.3209,0.0579617
101402,9.321,0.0579617
101403,9.3211,0.0579617
101404,9.3212,0.0579617
101405,9.3213,0.0579617
101406,9.3214,0.0579617
101407,9.3215,0.0579617
101408,9.3216,0.0579617
101409,9.3217,0.0579617
101410,9.3218,0.0579617
101411,9.3219,0.0579617
101412,9.322,0.0579617
101413,9.3221,0.0579617
101414,9.3222,0.0579617
101415,9.3223,0.0579617
101416,9.3224,0.0579617
101417,9.3225,0.0579617
101418,9.3226,0.0579617
101419,9.3227,0.0579617
101420,9.3228,0.0579617
101421,9.3229,0.0579617
101422,9.323,0.0579617
101423,9.3231,0.0579617
101424,9.3232,0.0579617
101425,9.3233,0.0579617
101426,9.3234,0.0579617
101427,9.3235,0.0579617
101428,9.3236,0.0579617
101429,9.3237,0.0579617
101430,9.3238,0.0579617
101431,9.3239,0.0579617
101432,9.324,0.0579617
101433,9.3241,0.0579617
101434,9.3242,0.0579617
101435,9.3243,0.0579617
101436,9.3244,0.0579617
101437,9.3245,0.0579617
101438,9.3246,0.0579617
101439,9.3247,0.0579617
101440,9.3248,0.0579617
101441,9.3249,0.0579617
101442,9.325,0.0579617
101443,9.3251,0.0579617
101444,9.3252,0.0579617
101445,9.3253,0.0579617
101446,9.3254,0.0579617
101447,9.3255,0.0579617
101448,9.3256,0.0579617
101449,9.3257,0.0579617
101450,9.3258,0.0579617
101451,9.3259,0.0579617
101452,9.326,0.0579617
101453,9.3261,0.0579617
101454,9.3262,0.0579617
101455,9.3263,0.0579617
101456,9.3264,0.0579617
101457,9.3265,0.0579617
101458,9.3266,0.0579617
101459,9.3267,0.0579617
101460,9.3268,0.0579617
101461,9.3269,0.0579617
101462,9.327,0.0579617
101463,9.3271,0.0579617
101464,9.3272,0.0579617
101465,9.3273,0.0579617
101466,9.3274,0.0579617
101467,9.3275,0.0579617
101468,9.3276,0.0579617
101469,9.3277,0.0579617
101470,9.3278,0.0579617
101471,9.3279,0.0579617
101472,9.328,0.0579617
101473,9.3281,0.0579617
101474,9.3282,0.0579617
101475,9.3283,0.0579617
101476,9.3284,0.0579617
101477,9.3285,0.0579617
101478,9.3286,0.0579617
101479,9.3287,0.0579617
101480,9.3288,0.0579617
101481,9.3289,0.0579617
101482,9.329,0.0579617
101483,9.3291,0.0579617
101484,9.3292,0.0579617
101485,9.3293,0.0579617
101486,9.3294,0.0579617
101487,9.3295,0.0579617
101488,9.3296,0.0579617
101489,9.3297,0.0579617
101490,9.3298,0.0579617
101491,9.3299,0.0579617
101492,9.33,0.0579617
101493,9.3301,0.0579617
101494,9.3302,0.0579617
101495,9.3303,0.0579617
101496,9.3304,0.0579617
101497,9.3305,0.0579617
101498,9.3306,0.0579617
101499,9.3307,0.0579617
101500,9.3308,0.0579617
101501,9.3309,0.0579617
101502,9.331,0.0579617
101503,9.3311,0.0579617
101504,9.3312,0.0579617
101505,9.3313,0.0579617
101506,9.3314,0.0579617
101507,9.3315,0.0579617
101508,9.3316,0.0579617
101509,9.3317,0.0579617
101510,9.3318,0.0579617
101511,9.3319,0.0579617
101512,9.332,0.0579617
101513,9.3321,0.0579617
101514,9.3322,0.0579617
101515,9.3323,0.0579617
101516,9.3324,0.0579617
101517,9.3325,0.0579617
101518,9.3326,0.0579617
101519,9.3327,0.0579617
101520,9.3328,0.0579617
101521,9.3329,0.0579617
101522,9.333,0.0579617
101523,9.3331,0.0579617
101524,9.3332,0.0579617
101525,9.3333,0.0579617
101526,9.3334,0.0579617
101527,9.3335,0.0579617
101528,9.3336,0.0579617
101529,9.3337,0.0579617
101530,9.3338,0.0579617
101531,9.3339,0.0579617
101532,9.334,0.0579617
101533,9.3341,0.0579617
101534,9.3342,0.0579617
101535,9.3343,0.0579617
101536,9.3344,0.0579617
101537,9.3345,0.0579617
101538,9.3346,0.0579617
101539,9.3347,0.0579617
101540,9.3348,0.0579617
101541,9.3349,0.0579617
101542,9.335,0.0579617
101543,9.3351,0.0579617
101544,9.3352,0.0579617
101545,9.3353,0.0579617
101546,9.3354,0.0579617
101547,9.3355,0.0579617
101548,9.3356,0.0579617
101549,9.3357,0.0579617
101550,9.3358,0.0579617
101551,9.3359,0.0579617
101552,9.336,0.0579617
101553,9.3361,0.0579617
101554,9.3362,0.0579617
101555,9.3363,0.0579617
101556,9.3364,0.0579617
101557,9.3365,0.0579617
101558,9.3366,0.0579617
101559,9.3367,0.0579617
101560,9.3368,0.0579617
101561,9.3369,0.0579617
101562,9.337,0.0579617
101563,9.3371,0.0579617
101564,9.3372,0.0579617
101565,9.3373,0.0579617
101566,9.3374,0.0579617
101567,9.3375,0.0579617
101568,9.3376,0.0579617
101569,9.3377,0.0579617
101570,9.3378,0.0579617
101571,9.3379,0.0579617
101572,9.338,0.0579617
101573,9.3381,0.0579617
101574,9.3382,0.0579617
101575,9.3383,0.0579617
101576,9.3384,0.0579617
101577,9.3385,0.0579617
101578,9.3386,0.0579617
101579,9.3387,0.0579617
101580,9.3388,0.0579617
101581,9.3389,0.0579617
101582,9.339,0.0579617
101583,9.3391,0.0579617
101584,9.3392,0.0579617
101585,9.3393,0.0579617
101586,9.3394,0.0579617
101587,9.3395,0.0579617
101588,9.3396,0.0579617
101589,9.3397,0.0579617
101590,9.3398,0.0579617
101591,9.3399,0.0579617
101592,9.34,0.0579617
101593,9.3401,0.0579617
101594,9.3402,0.0579617
101595,9.3403,0.0579617
101596,9.3404,0.0579617
101597,9.3405,0.0579617
101598,9.3406,0.0579617
101599,9.3407,0.0579617
101600,9.3408,0.0579617
101601,9.3409,0.0579617
101602,9.341,0.0579617
101603,9.3411,0.0579617
101604,9.3412,0.0579617
101605,9.3413,0.0579617
101606,9.3414,0.0579617
101607,9.3415,0.0579617
101608,9.3416,0.0579617
101609,9.3417,0.0579617
101610,9.3418,0.0579617
101611,9.3419,0.0579617
101612,9.342,0.0579617
101613,9.3421,0.0579617
101614,9.3422,0.0579617
101615,9.3423,0.0579617
101616,9.3424,0.0579617
101617,9.3425,0.0579617
101618,9.3426,0.0579617
101619,9.3427,0.0579617
101620,9.3428,0.0579617
101621,9.3429,0.0579617
101622,9.343,0.0579617
101623,9.3431,0.0579617
101624,9.3432,0.0579617
101625,9.3433,0.0579617
101626,9.3434,0.0579617
101627,9.3435,0.0579617
101628,9.3436,0.0579617
101629,9.3437,0.0579617
101630,9.3438,0.0579617
101631,9.3439,0.0579617
101632,9.344,0.0579617
